title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Transcendence  ,2014,PG-13,119," Action, Drama, Sci-Fi            ",6.3,0,    Wally Pfister  ,      Johnny Depp,   Re ecca Hall,   Morgan Freeman,   Cillian Murphy  ,217759,23020000
    13 Sins  ,2014,R,93," Horror, Thriller            ",6.3,0,    Daniel Stamm  ,      Mark We  er,   Devon Graye,   Tom Bower,   Rutina Wesley  ,33960,10000
    The Loft  ,2014,R,108," Mystery, Romance, Thriller            ",6.3,0,    Erik Van Looy  ,      Karl Ur an,   James Marsden,   Wentworth Miller,   Eric Stonestreet  ,52496,5980000
    Secret in Their Eyes  ,2015,PG-13,111," Crime, Drama, Mystery            ",6.3,0,    Billy Ray  ,      Chiwetel Ejiofor,   Nicole Kidman,   Julia Ro erts,   Dean Norris  ,44295,20180000
    Unlocked  ,2017,R,98," Action, Thriller            ",6.3,0,    Michael Apted  ,      Noomi Rapace,   Orlando Bloom,   Toni Collette,   John Malkovich  ,30410,0
    Triple 9  ,2016,R,115," Action, Crime, Thriller            ",6.3,0,    John Hillcoat  ,      Casey Affleck,   Chiwetel Ejiofor,   Anthony Mackie,   Aaron Paul  ,67471,12630000
    Deadfall  ,2012,R,95," Crime, Drama, Thriller            ",6.3,0,    Stefan Ruzowitzky  ,      Eric Bana,   Olivia Wilde,   Charlie Hunnam,   Sissy Spacek  ,38176,70000
    The Commuter  ,2018,PG-13,104," Action, Mystery, Thriller            ",6.3,0,    Jaume Collet-Serra  ,      Liam Neeson,   Vera Farmiga,   Patrick Wilson,   Jonathan Banks  ,104634,36340000
    The Last Stand  ,2013,R,107," Action, Thriller            ",6.3,0,    Jee-woon Kim  ,      Arnold Schwarzenegger,   Forest Whitaker,   Johnny Knoxville,   Rodrigo Santoro  ,133682,12050000
    Under the Skin  ,2013,R,108," Drama, Horror, Sci-Fi            ",6.3,80,    Jonathan Glazer  ,      Scarlett Johansson,   Jeremy McWilliams,   Lynsey Taylor Mackay,   Dougie McConnell  ,130828,2610000
    The American  ,2010,R,105," Crime, Drama, Thriller            ",6.3,61,    Anton Cor ijn  ,      George Clooney,   Paolo Bonacelli,   Violante Placido,   Irina Bjrklund  ,92101,35610000
    Taken 2  ,2012,PG-13,92," Action, Thriller            ",6.3,0,    Olivier Megaton  ,      Liam Neeson,   Famke Janssen,   Maggie Grace,   Leland Orser  ,290667,139850000
    Total Recall  ,2012,PG-13,118," Action, Adventure, Sci-Fi            ",6.3,0,    Len Wiseman  ,      Colin Farrell,   Bokeem Wood ine,   Bryan Cranston,   Kate Beckinsale  ,241275,58880000
    Tom  Raider  ,2018,PG-13,119," Action, Adventure, Fantasy            ",6.3,0,    Roar Uthaug  ,      Alicia Vikander,   Dominic West,   Walton Goggins,   Daniel Wu  ,192308,58250000
    Chloe  ,2009,R,96," Drama, Mystery, Romance            ",6.3,0,    Atom Egoyan  ,      Julianne Moore,   Amanda Seyfried,   Liam Neeson,   Max Thieriot  ,69834,3070000
    Terminator Genisys  ,2015,PG-13,126," Action, Adventure, Sci-Fi            ",6.3,0,    Alan Taylor  ,      Arnold Schwarzenegger,   Jason Clarke,   Emilia Clarke,   Jai Courtney  ,260918,89760000
    The Boondock Saints II: All Saints Day  ,2009,R,118," Action, Crime, Thriller            ",6.3,0,    Troy Duffy  ,      Sean Patrick Flanery,   Norman Reedus,   Billy Connolly,   Clifton Collins Jr.  ,61673,10270000
    Date Night  ,2010,PG-13,88," Comedy, Crime, Romance            ",6.3,0,    Shawn Levy  ,      Steve Carell,   Tina Fey,   Mark Wahl erg,   Taraji P. Henson  ,153111,98710000
    I Spit on Your Grave  ,2010,R,108," Horror, Thriller            ",6.3,0,    Steven R. Monroe  ,      Sarah Butler,   Jeff Branson,   Andrew Howard,   Daniel Franzese  ,76903,90000
    Dorian Gray  ,2009,R,112," Drama, Fantasy, Mystery            ",6.3,0,    Oliver Parker  ,      Ben Barnes,   Colin Firth,   Re ecca Hall,   John Hollingworth  ,61018,0
    Ghost in the Shell  ,2017,PG-13,107," Action, Crime, Drama            ",6.3,0,    Rupert Sanders  ,      Scarlett Johansson,   Pilou As k,   Takeshi Kitano,   Juliette Binoche  ,197704,40560000
    Ninja Assassin  ,2009,R,99," Action, Thriller            ",6.3,0,    James McTeigue  ,      Rain,   Rick Yune,   Naomie Harris,   Joon Lee  ,68592,38110000
    All Good Things  ,2010,R,101," Crime, Drama, Mystery            ",6.3,0,    Andrew Jarecki  ,      Ryan Gosling,   Kirsten Dunst,   Frank Langella,   Lily Ra e  ,53098,580000
    Freaky  ,2020,R,102," Comedy, Horror, Thriller            ",6.3,66,    Christopher Landon  ,         Vince Vaughn,     Kathryn Newton,  Celeste O    Connor,     Misha Osherovich    ,26610,0
    Repo Men  ,2010,R,111," Action, Sci-Fi, Thriller            ",6.3,0,    Miguel Sapochnik  ,      Jude Law,   Forest Whitaker,   Alice Braga,   Liev Schrei er  ,101882,13790000
    The Little Things  ,2021,R,128," Crime, Drama, Thriller            ",6.3,0,    John Lee Hancock  ,      Denzel Washington,   Rami Malek,   Jared Leto,   Chris Bauer  ,46442,0
    Surrogates  ,2009,PG-13,89," Action, Sci-Fi, Thriller            ",6.3,0,    Jonathan Mostow  ,      Bruce Willis,   Radha Mitchell,   Ving Rhames,   Rosamund Pike  ,169321,38580000
    The Uninvited  ,2009,PG-13,87," Drama, Fantasy, Horror            ",6.3,0,    Charles Guard   ,       Emily Browning,   Arielle Ke  el,   Eliza eth Banks,   David Strathairn    ,76655,28570000
    The Nines  ,2007,R,100," Drama, Fantasy, Mystery            ",6.3,0,    John August  ,      Ryan Reynolds,   Hope Davis,   Melissa McCarthy,   Elle Fanning  ,32809,60000
    The Losers  ,2010,PG-13,97," Action, Adventure, Crime            ",6.3,0,    Sylvain White  ,      Idris El a,   Zoe Saldana,   Jeffrey Dean Morgan,   Chris Evans  ,92137,23580000
    Hitman  ,2007,R,100," Action, Crime, Thriller            ",6.3,0,    Xavier Gens  ,      Timothy Olyphant,   Dougray Scott,   Olga Kurylenko,   Ro ert Knepper  ,161379,39690000
    Feast  ,2005,R,95," Action, Comedy, Horror            ",6.3,0,    John Gulager  ,      Navi Rawat,   Krista Allen,   Balthazar Getty,   Judah Friedlander  ,29797,50000
    Flightplan  ,2005,PG-13,98," Drama, Mystery, Thriller            ",6.3,0,    Ro ert Schwentke  ,      Jodie Foster,   Peter Sarsgaard,   Sean Bean,   Kate Beahan  ,152971,89710000
    Assault on Precinct 13  ,2005,R,109," Action, Crime, Drama            ",6.3,0,    Jean-Franois Richet  ,      Ethan Hawke,   Laurence Fish urne,   Ga riel Byrne,   Maria Bello  ,73620,19980000
    Transporter 2  ,2005,PG-13,87," Action, Crime, Thriller            ",6.3,0,    Louis Leterrier  ,      Jason Statham,   Am er Valletta,   Kate Nauta,   Alessandro Gassmann  ,192233,43100000
    Taking Lives  ,2004,R,103," Crime, Mystery, Thriller            ",6.3,0,    D.J. Caruso  ,      Angelina Jolie,   Ethan Hawke,   Kiefer Sutherland,   Gena Rowlands  ,82174,32680000
    Paycheck  ,2003,PG-13,119," Action, Mystery, Sci-Fi            ",6.3,0,    John Woo  ,      Ben Affleck,   Aaron Eckhart,   Uma Thurman,   Michael C. Hall  ,103917,53790000
    Don' t Say a Word  ,2001,R,113," Drama, Mystery, Thriller            ",6.3,0,    Gary Fleder  ,      Michael Douglas,   Sean Bean,   Brittany Murphy,   Skye McCole Bartusiak  ,49191,55000000
    Formula 51  ,2001,R,93," Action, Comedy, Crime            ",6.3,0,    Ronny Yu  ,      Samuel L. Jackson,   Ro ert Carlyle,   Emily Mortimer,   Nigel Whitmey  ,47755,5200000
    I Care a Lot  ,2020,R,118," Comedy, Crime, Thriller            ",6.2,66,    J Blakeson  ,      Rosamund Pike,   Peter Dinklage,   Eiza Gonzlez,   Dianne Wiest  ,67731,0
    Spenser Confidential  ,2020,R,111," Action, Comedy, Crime            ",6.2,0,    Peter Berg  ,      Mark Wahl erg,   Winston Duke,   Alan Arkin,   Iliza Shlesinger  ,71626,0
    Happy Death Day 2U  ,2019,PG-13,100," Comedy, Horror, Mystery            ",6.2,0,    Christopher Landon  ,      Jessica Rothe,   Israel Broussard,   Phi Vu,   Suraj Sharma  ,59809,28050000
    In the Shadow of the Moon  ,2019,TV-MA,115," Crime, Mystery, Sci-Fi            ",6.2,0,    Jim Mickle  ,      Boyd Hol rook,   Cleopatra Coleman,   Bokeem Wood ine,   Michael C. Hall  ,42367,0
    Stu er  ,2019,R,93," Action, Comedy, Crime            ",6.2,0,    Michael Dowse  ,      Dave Bautista,   Kumail Nanjiani,   Mira Sorvino,   Natalie Morales  ,41143,22370000
    Destroyer  ,2018,R,121," Action, Crime, Drama            ",6.2,62,    Karyn Kusama  ,      Nicole Kidman,   To y Ke  ell,   Tatiana Maslany,   Se astian Stan  ,25488,1530000
    Cold Pursuit  ,2019,R,119," Action, Crime, Drama            ",6.2,0,    Hans Petter Moland  ,      Liam Neeson,   Laura Dern,   Michel Richardson,   Michael Eklund  ,58372,32140000
    Color Out of Space  ,2019,Unrated,111," Horror, Mystery, Sci-Fi            ",6.2,70,    Richard Stanley  ,      Nicolas Cage,   Joely Richardson,   Madeleine Arthur,   Elliot Knight  ,34739,0
    Colossal  ,2016,R,109," Action, Comedy, Drama            ",6.2,70,    Nacho Vigalondo  ,      Anne Hathaway,   Jason Sudeikis,   Austin Stowell,   Tim Blake Nelson  ,59524,3020000
    I Kill Giants  ,2017,Not Rated,106," Drama, Fantasy, Thriller            ",6.2,74,    Anders Walter  ,      Madison Wolfe,   Zoe Saldana,   Imogen Poots,   Sydney Wade  ,26350,0
    The Visit  ,2015,PG-13,94," Horror, Mystery, Thriller            ",6.2,0,    M. Night Shyamalan  ,      Olivia DeJonge,   Ed Oxen ould,   Deanna Dunagan,   Peter McRo  ie  ,114866,65210000
    The Brothers Grims y  ,2016,R,83," Action, Adventure, Comedy            ",6.2,0,    Louis Leterrier  ,      Sacha Baron Cohen,   Mark Strong,   Re el Wilson,   Freddie Crowder  ,93927,6860000
    Before I Wake  ,2016,PG-13,97," Drama, Fantasy, Horror            ",6.2,68,    Mike Flanagan  ,      Kate Bosworth,   Oleksandr Reshetilov,   Thomas Jane,   Jaco  Trem lay  ,40524,0
    Inferno  ,2016,PG-13,121," Action, Adventure, Crime            ",6.2,0,    Ron Howard  ,      Tom Hanks,   Felicity Jones,   Irrfan Khan,   Ben Foster  ,161269,34340000
    The Divergent Series: Insurgent  ,2015,PG-13,119," Action, Adventure, Sci-Fi            ",6.2,0,    Ro ert Schwentke  ,      Shailene Woodley,   Ansel Elgort,   Theo James,   Kate Winslet  ,219322,130180000
"    As A ove, So Below  ",2014,R,93," Horror, Mystery, Thriller            ",6.2,0,    John Erick Dowdle  ,      Perdita Weeks,   Ben Feldman,   Edwin Hodge,   Franois Civil  ,79073,21200000
    Dark Places  ,2015,R,113," Crime, Drama, Mystery            ",6.2,0,    Gilles Paquet-Brenner  ,      Charlize Theron,   Nicholas Hoult,   Christina Hendricks,   Chlo Grace Moretz  ,42387,0
    Deliver Us from Evil  ,2014,R,118," Action, Biography, Crime            ",6.2,0,    Scott Derrickson  ,      Eric Bana,   Edgar Ramrez,   Olivia Munn,   Chris Coy  ,71859,30580000
    3 Days to Kill  ,2014,PG-13,117," Action, Drama, Thriller            ",6.2,0,    McG  ,      Kevin Costner,   Hailee Steinfeld,   Connie Nielsen,   Am er Heard  ,88333,30700000
    Open Grave  ,2013,Unrated,102," Horror, Mystery, Thriller            ",6.2,0,    Gonzalo Lpez-Gallego  ,      Sharlto Copley,   Thomas Kretschmann,   Josie Ho,   Joseph Morgan  ,28344,0
    Mama  ,2013,PG-13,100," Fantasy, Horror, Thriller            ",6.2,0,    Andy Muschietti  ,      Jessica Chastain,   Nikolaj Coster-Waldau,   Megan Charpentier,   Isa elle Nlisse  ,169369,71630000
    The Two Faces of January  ,2014,PG-13,96," Romance, Thriller            ",6.2,66,    Hossein Amini  ,      Viggo Mortensen,   Kirsten Dunst,   Oscar Isaac,   Daisy Bevan  ,29755,510000
    The Neon Demon  ,2016,R,117," Horror, Thriller            ",6.2,0,    Nicolas Winding Refn  ,      Elle Fanning,   Christina Hendricks,   Keanu Reeves,   Karl Glusman  ,85163,1330000
    American Assassin  ,2017,R,111," Action, Thriller            ",6.2,0,    Michael Cuesta  ,      Dylan O    Brien,     Michael Keaton,     Sanaa Lathan,     Taylor Kitsch    ,71516,36250000
    Parker  ,2013,R,118," Action, Crime, Thriller            ",6.2,0,    Taylor Hackford  ,      Jason Statham,   Jennifer Lopez,   Michael Chiklis,   Nick Nolte  ,114761,17620000
    The Fifth Estate  ,2013,R,128," Biography, Crime, Drama            ",6.2,0,    Bill Condon  ,      Benedict Cum er atch,   Daniel Brhl,   Carice van Houten,   Alicia Vikander  ,39043,3250000
    Killing Them Softly  ,2012,R,97," Crime, Drama, Thriller            ",6.2,64,    Andrew Dominik  ,      Brad Pitt,   Ray Liotta,   Richard Jenkins,   Scoot McNairy  ,134575,15030000
"    Tomorrow, When the War Began  ",2010,R,104," Action, Adventure, Drama            ",6.2,0,    Stuart Beattie  ,      Caitlin Stasey,   Rachel Hurd-Wood,   Lincoln Lewis,   Deniz Akdeniz  ,30283,0
    A Lonely Place to Die  ,2011,R,99," Action, Adventure, Crime            ",6.2,0,    Julian Gil ey  ,      Alec Newman,   Ed Speleers,   Melissa George,   Kate Magowan  ,27695,0
    Devil  ,2010,PG-13,80," Horror, Mystery, Thriller            ",6.2,0,    John Erick Dowdle  ,      Chris Messina,   Caroline Dhavernas,   Bokeem Wood ine,   Logan Marshall-Green  ,134977,33580000
    Blitz  ,2011,R,97," Action, Crime, Thriller            ",6.2,0,    Elliott Lester  ,      Jason Statham,   Paddy Considine,   Aidan Gillen,   Zawe Ashton  ,82333,0
    Broken City  ,2013,R,109," Action, Crime, Drama            ",6.2,0,    Allen Hughes  ,      Mark Wahl erg,   Russell Crowe,   Catherine Zeta-Jones,   Jeffrey Wright  ,76592,19700000
    Seeking Justice  ,2011,R,105," Action, Crime, Drama            ",6.2,0,    Roger Donaldson  ,      Nicolas Cage,   January Jones,   Guy Pearce,   Harold Perrineau  ,44713,40000
    Jack Ryan: Shadow Recruit  ,2014,PG-13,105," Action, Drama, Thriller            ",6.2,0,    Kenneth Branagh  ,      Chris Pine,   Kevin Costner,   Keira Knightley,   Kenneth Branagh  ,123714,50580000
    Takers  ,2010,PG-13,107," Action, Crime, Thriller            ",6.2,0,    John Luessenhop  ,      Chris Brown,   Hayden Christensen,   Matt Dillon,   Michael Ealy  ,58319,57740000
    Crank: High Voltage  ,2009,R,96," Action, Crime, Thriller            ",6.2,0,    Mark Neveldine   ,       Jason Statham,   Amy Smart,   Clifton Collins Jr.,   Dwight Yoakam    ,141290,13630000
    #Alive  ,2020,TV-MA,98," Action, Drama, Horror            ",6.2,0,    Il Cho  ,      Yoo Ah-In,   Park Shin-Hye,   Bae-soo Jeon,   Hyun-Wook Lee  ,26374,0
    Lions for Lam s  ,2007,R,92," Crime, Drama, Mystery            ",6.2,0,    Ro ert Redford  ,      Tom Cruise,   Meryl Streep,   Ro ert Redford,   Michael Pea  ,47578,15000000
    Untracea le  ,2008,R,101," Crime, Mystery, Thriller            ",6.2,0,    Gregory Ho lit  ,      Diane Lane,   Colin Hanks,   Joseph Cross,   Billy Burke  ,47680,28690000
    Red State  ,2011,R,88," Action, Crime, Horror            ",6.2,0,    Kevin Smith  ,      Michael Parks,   Melissa Leo,   John Goodman,   Michael Angarano  ,62247,1100000
    Case 39  ,2009,R,109," Horror, Mystery, Thriller            ",6.2,0,    Christian Alvart  ,      Rene Zellweger,   Ian McShane,   Jodelle Ferland,   Bradley Cooper  ,79699,13250000
    War  ,2007,R,103," Action, Crime, Thriller            ",6.2,0,    Philip G. Atwell  ,      Jet Li,   Jason Statham,   Nadine Velazquez,   John Lone  ,85877,22490000
    Saw III  ,2006,R,108," Crime, Horror, Mystery            ",6.2,0,    Darren Lynn Bousman  ,      To in Bell,   Shawnee Smith,   Angus Macfadyen,   Bahar Soomekh  ,179190,80240000
    Man of the Year  ,2006,PG-13,115," Comedy, Drama, Romance            ",6.2,0,    Barry Levinson  ,      Ro in Williams,   Laura Linney,   Lewis Black,   Christopher Walken  ,32210,37440000
    The Strangers  ,2008,R,86," Horror, Thriller            ",6.2,0,    Bryan Bertino  ,      Scott Speedman,   Liv Tyler,   Gemma Ward,   Alex Fisher  ,118591,52600000
    Rogue  ,2007,R,99," Action, Adventure, Drama            ",6.2,0,    Greg McLean  ,      Michael Vartan,   Radha Mitchell,   Sam Worthington,   Caroline Brazier  ,28164,10000
    Dead Silence  ,2007,R,89," Horror, Mystery, Thriller            ",6.2,0,    James Wan  ,      Ryan Kwanten,   Am er Valletta,   Donnie Wahl erg,   Michael Fairman  ,86292,16810000
    Vacancy  ,2007,R,85," Horror, Thriller            ",6.2,0,    Nimrd Antal  ,      Kate Beckinsale,   Luke Wilson,   Frank Whaley,   Ethan Em ry  ,94816,19360000
    Knowing  ,2009,PG-13,121," Action, Drama, Sci-Fi            ",6.2,0,    Alex Proyas  ,      Nicolas Cage,   Chandler Canter ury,   Rose Byrne,   Lara Ro inson  ,221659,79960000
    Next  ,2007,PG-13,96," Action, Sci-Fi, Thriller            ",6.2,0,    Lee Tamahori  ,      Nicolas Cage,   Julianne Moore,   Jessica Biel,   Thomas Kretschmann  ,150317,18210000
    The Invisi le  ,2007,PG-13,102," Crime, Drama, Fantasy            ",6.2,0,    David S. Goyer  ,      Justin Chatwin,   Margarita Levieva,   Marcia Gay Harden,   Chris Marquette  ,34761,20570000
    Land of the Dead  ,2005,R,93," Horror, Sci-Fi, Thriller            ",6.2,71,    George A. Romero  ,      John Leguizamo,   Asia Argento,   Simon Baker,   Dennis Hopper  ,92080,20700000
    Wolf Creek  ,2005,R,99," Crime, Horror, Thriller            ",6.2,0,    Greg McLean  ,      Nathan Phillips,   Cassandra Magrath,   Kestie Morassi,   John Jarratt  ,68089,16190000
    Hanni al Rising  ,2007,R,121," Action, Adventure, Crime            ",6.2,0,    Peter We  er  ,      Gaspard Ulliel,   Rhys Ifans,   Li Gong,   Aaran Thomas  ,104373,27670000
    The Final Cut  ,2004,PG-13,95," Drama, Sci-Fi, Thriller            ",6.2,0,    Omar Naim  ,      Ro in Williams,   Jim Caviezel,   Mira Sorvino,   Mimi Kuzyk  ,31541,550000
    The Ladykillers  ,2004,R,104," Comedy, Crime, Thriller            ",6.2,0,    Ethan Coen   ,       Tom Hanks,   Marlon Wayans,   Irma P. Hall,   J.K. Simmons    ,99669,39800000
    Resident Evil: Apocalypse  ,2004,R,94," Action, Horror, Sci-Fi            ",6.2,0,    Alexander Witt  ,      Milla Jovovich,   Sienna Guillory,   Eric Ma ius,   Oded Fehr  ,187023,51200000
    Final Destination 2  ,2003,R,90," Horror, Thriller            ",6.2,0,    David R. Ellis  ,      A.J. Cook,   Ali Larter,   Tony Todd,   Michael Landes  ,153099,46960000
    The Human Stain  ,2003,R,106," Drama, Romance, Thriller            ",6.2,0,    Ro ert Benton  ,      Anthony Hopkins,   Nicole Kidman,   Ed Harris,   Gary Sinise  ,29418,5380000
    Rush Hour 3  ,2007,PG-13,91," Action, Comedy, Crime            ",6.2,0,    Brett Ratner  ,      Jackie Chan,   Chris Tucker,   Max von Sydow,   Hiroyuki Sanada  ,154214,140130000
    Femme Fatale  ,2002,R,114," Crime, Drama, Mystery            ",6.2,0,    Brian De Palma  ,      Re ecca Romijn,   Antonio Banderas,   Peter Coyote,   Eriq E ouaney  ,33968,6590000
    Murder  y Num ers  ,2002,R,115," Crime, Mystery, Thriller            ",6.2,0,    Bar et Schroeder  ,      Sandra Bullock,   Ben Chaplin,   Ryan Gosling,   Michael Pitt  ,53505,31950000
    Reign of Fire  ,2002,PG-13,101," Action, Adventure, Fantasy            ",6.2,0,    Ro  Bowman  ,      Matthew McConaughey,   Christian Bale,   Iza ella Scorupco,   Gerard Butler  ,126966,43060000
    The Hole  ,2001,R,102," Drama, Mystery, Thriller            ",6.2,0,    Nick Hamm  ,      Thora Birch,   Desmond Harrington,   Daniel Brockle ank,   Laurence Fox  ,44205,0
