title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Annabelle,I) (2014),R,99," Horror, Mystery, Thriller            ",5.4,0,John R. Leonetti,"['Ward Horton, ', 'Annabelle Wallis, ', 'Alfre Woodard, ', 'Tony Amendola', '']",142200,$84.27M
Mute,II) (2018,TV-MA,126," Mystery, Sci-Fi, Thriller            ",5.4,0,Duncan Jones,"['Alexander Skarsgård, ', 'Paul Rudd, ', 'Justin Theroux, ', 'Levi Eisenblätter', '']",31266,0
My Bloody Valentine,2009),R,101," Horror, Mystery, Thriller            ",5.4,0,Patrick Lussier,"['Jensen Ackles, ', 'Jaime King, ', 'Kerr Smith, ', 'Betsy Rue', '']",54004,$51.55M
Turistas,2006),R,93," Horror, Mystery, Thriller            ",5.4,0,John Stockwell,"['Josh Duhamel, ', 'Melissa George, ', 'Olivia Wilde, ', 'Desmond Askew', '']",36539,$7.03M
The Eye,2008),PG-13,98," Drama, Horror, Mystery            ",5.4,0,"David Moreau, ","['    Stars:', 'Jessica Alba, ', 'Alessandro Nivola, ', 'Parker Posey, ', 'Rade Serbedzija']",51743,$31.42M
Southland Tales,2006),R,145," Comedy, Drama, Mystery            ",5.4,0,Richard Kelly,"['Dwayne Johnson, ', 'Sarah Michelle Gellar, ', 'Seann William Scott, ', 'Carlos Amezcua', '']",37297,$0.28M
The Ring Two,2005),PG-13,110," Horror, Mystery            ",5.4,0,Hideo Nakata,"['Naomi Watts, ', 'David Dorfman, ', 'Sissy Spacek, ', 'Simon Baker', '']",91696,$76.23M
The Nun,2018),R,96," Horror, Mystery, Thriller            ",5.3,0,Corin Hardy,"['Demián Bichir, ', 'Taissa Farmiga, ', 'Jonas Bloquet, ', 'Bonnie Aarons', '']",119992,$117.45M
The Curse of la Llorona,2019),R,93," Horror, Mystery, Thriller            ",5.3,0,Michael Chaves,"['Linda Cardellini, ', 'Raymond Cruz, ', 'Patricia Velasquez, ', 'Marisol Ramirez', '']",39005,$54.73M
The Bad Batch,2016),R,118," Action, Horror, Mystery            ",5.3,62        ,Ana Lily Amirpour,"['Suki Waterhouse, ', 'Jason Momoa, ', 'Jayda Fink, ', 'Keanu Reeves', '']",26979,$0.18M
Sinister 2,2015),R,97," Horror, Mystery, Thriller            ",5.3,0,Ciarán Foy,"['James Ransone, ', 'Shannyn Sossamon, ', 'Robert Daniel Sloan, ', 'Dartanian Sloan', '']",49002,$27.74M
The Resident,2011),R,91," Drama, Horror, Mystery            ",5.3,0,Antti Jokinen,"['Hilary Swank, ', 'Jeffrey Dean Morgan, ', 'Lee Pace, ', 'Christopher Lee', '']",26540,0
The Witches,2020),PG,106," Adventure, Comedy, Family            ",5.3,0,Robert Zemeckis,"['Anne Hathaway, ', 'Octavia Spencer, ', 'Stanley Tucci, ', 'Chris Rock', '']",25147,0
Shutter,I) (2008),PG-13,85," Horror, Mystery, Thriller            ",5.3,0,Masayuki Ochiai,"['Joshua Jackson, ', 'Rachael Taylor, ', 'James Kyson, ', 'Megumi Okina', '']",32555,$25.93M
The Covenant,2006),PG-13,97," Action, Adventure, Fantasy            ",5.3,0,Renny Harlin,"['Steven Strait, ', 'Sebastian Stan, ', 'Toby Hemingway, ', 'Taylor Kitsch', '']",47032,$23.29M
The Watcher,I) (2000),R,97," Crime, Drama, Mystery            ",5.3,0,Joe Charbanic,"['James Spader, ', 'Keanu Reeves, ', 'Marisa Tomei, ', 'Ernie Hudson', '']",25932,$28.93M
Congo,1995),PG-13,109," Action, Adventure, Mystery            ",5.3,0,Frank Marshall,"['Laura Linney, ', 'Tim Curry, ', 'Dylan Walsh, ', 'Ernie Hudson', '']",42606,$81.02M
The Lazarus Effect,2015),PG-13,83," Horror, Mystery, Sci-Fi            ",5.2,0,David Gelb,"['Olivia Wilde, ', 'Mark Duplass, ', 'Evan Peters, ', 'Sarah Bolger', '']",41238,$25.80M
Flatliners,2017),PG-13,109," Drama, Horror, Mystery            ",5.2,0,Niels Arden Oplev,"['Elliot Page, ', 'Diego Luna, ', 'Nina Dobrev, ', 'James Norton', '']",43067,$16.87M
Apollo 18,2011),PG-13,86," Horror, Mystery, Sci-Fi            ",5.2,0,Gonzalo López-Gallego,"['Warren Christie, ', 'Lloyd Owen, ', 'Ryan Robbins, ', 'Michael Kopsa', '']",54053,$17.69M
Alex Cross,2012),PG-13,101," Action, Crime, Mystery            ",5.2,0,Rob Cohen,"['Tyler Perry, ', 'Matthew Fox, ', 'Rachel Nichols, ', 'Edward Burns', '']",32551,$25.89M
A Nightmare on Elm Street,2010),R,95," Crime, Drama, Horror            ",5.2,0,Samuel Bayer,"['Jackie Earle Haley, ', 'Rooney Mara, ', 'Kyle Gallner, ', 'Katie Cassidy', '']",93437,$63.08M
Hubie Halloween,2020),PG-13,102," Comedy, Mystery            ",5.2,0,Steven Brill,"['Adam Sandler, ', 'Kevin James, ', 'Julie Bowen, ', 'Ray Liotta', '']",39599,0
Mutant Chronicles,2008),R,111," Action, Adventure, Mystery            ",5.2,0,Simon Hunter,"['Thomas Jane, ', 'Ron Perlman, ', 'Devon Aoki, ', 'Sean Pertwee', '']",25646,$0.01M
Exorcist: The Beginning,2004),R,114," Horror, Mystery, Thriller            ",5.2,0,Renny Harlin,"['Stellan Skarsgård, ', 'Izabella Scorupco, ', ""James D'Arcy, "", 'Remy Sweeney', '']",33605,$41.82M
Hot Tub Time Machine 2,2015),R,93," Comedy, Mystery, Sci-Fi            ",5.1,0,Steve Pink,"['Rob Corddry, ', 'Craig Robinson, ', 'Clark Duke, ', 'Adam Scott', '']",37116,$12.28M
Abduction,I) (2011),PG-13,106," Action, Mystery, Thriller            ",5.1,0,John Singleton,"['Taylor Lautner, ', 'Lily Collins, ', 'Alfred Molina, ', 'Jake Andolina', '']",76881,$28.09M
Cosmopolis,2012),R,109," Crime, Drama, Fantasy            ",5.1,0,David Cronenberg,"['Robert Pattinson, ', 'Juliette Binoche, ', 'Sarah Gadon, ', 'Mathieu Amalric', '']",44907,$0.74M
Sorority Row,2009),R,101," Horror, Mystery            ",5.1,0,Stewart Hendler,"['Briana Evigan, ', 'Rumer Willis, ', 'Carrie Fisher, ', 'Teri Andrez', '']",28807,$11.96M
Stay Alive,2006),PG-13,85," Fantasy, Horror, Mystery            ",5.1,0,William Brent Bell,"['Jon Foster, ', 'Samaire Armstrong, ', 'Frankie Muniz, ', 'Jimmi Simpson', '']",30546,$23.09M
Scooby-Doo 2: Monsters Unleashed,2004),PG,93," Adventure, Comedy, Family            ",5.1,0,Raja Gosnell,"['Freddie Prinze Jr., ', 'Sarah Michelle Gellar, ', 'Matthew Lillard, ', 'Linda Cardellini', '']",50616,$84.22M
Scooby-Doo,2002),PG,86," Adventure, Comedy, Family            ",5.1,0,Raja Gosnell,"['Matthew Lillard, ', 'Freddie Prinze Jr., ', 'Sarah Michelle Gellar, ', 'Linda Cardellini', '']",100566,$153.29M
How It Ends,2018),TV-MA,113," Action, Adventure, Drama            ",5.0,0,David M. Rosenthal,"['Theo James, ', 'Kat Graham, ', 'Nancy Sorel, ', 'Nicole Ari Parker', '']",45248,0
Paranormal Activity: The Marked Ones,2014),R,84," Horror, Mystery            ",5.0,0,Christopher Landon,"['Andrew Jacobs, ', 'Jorge Diaz, ', 'Gabrielle Walsh, ', 'Gloria Sandoval', '']",40087,$32.46M
Chernobyl Diaries,2012),R,86," Horror, Mystery, Thriller            ",5.0,0,Bradley Parker,"['Jesse McCartney, ', 'Jonathan Sadowski, ', 'Olivia Taylor Dudley, ', 'Nathan Phillips', '']",64063,$18.12M
Blair Witch,2016),R,89," Horror, Mystery, Thriller            ",5.0,0,Adam Wingard,"['James Allen McCune, ', 'Callie Hernandez, ', 'Corbin Reid, ', 'Brandon Scott', '']",41762,$20.78M
A Serbian Film,2010),NC-17,104," Horror, Mystery, Thriller            ",5.0,0,Srdjan Spasojevic,"[""Srdjan 'Zika' Todorovic, "", 'Sergej Trifunovic, ', 'Jelena Gavrilovic, ', 'Slobodan Bestic', '']",58125,0
The Happening,2008),R,91," Drama, Mystery, Sci-Fi            ",5.0,0,M. Night Shyamalan,"['Mark Wahlberg, ', 'Zooey Deschanel, ', 'John Leguizamo, ', 'Ashlyn Sanchez', '']",196449,$64.51M
Silent Hill: Revelation,2012),R,95," Action, Adventure, Fantasy            ",5.0,0,M.J. Bassett,"['Adelaide Clemens, ', 'Kit Harington, ', 'Sean Bean, ', 'Carrie-Anne Moss', '']",60578,$17.53M
The Haunted Mansion,2003),PG,88," Comedy, Family, Fantasy            ",5.0,0,Rob Minkoff,"['Eddie Murphy, ', 'Marsha Thomason, ', 'Jennifer Tilly, ', 'Terence Stamp', '']",43342,$75.85M
Darkness Falls,2003),PG-13,86," Fantasy, Horror, Mystery            ",5.0,0,Jonathan Liebesman,"['Chaney Kley, ', 'Emma Caulfield Ford, ', 'Antony Burrows, ', 'Lee Cormie', '']",30284,$32.55M
The Haunting,1999),PG-13,113," Fantasy, Horror, Mystery            ",5.0,0,Jan de Bont,"['Liam Neeson, ', 'Catherine Zeta-Jones, ', 'Owen Wilson, ', 'Lili Taylor', '']",72009,$91.41M
Halloween III: Season of the Witch,1982),R,98," Horror, Mystery, Sci-Fi            ",5.0,0,Tommy Lee Wallace,"['Tom Atkins, ', 'Stacey Nelkin, ', ""Dan O'Herlihy, "", 'Michael Currie', '']",44227,$14.40M
Vanishing on 7th Street,2010),R,92," Horror, Mystery, Thriller            ",4.9,0,Brad Anderson,"['Hayden Christensen, ', 'Thandie Newton, ', 'John Leguizamo, ', 'Jacob Latimore', '']",25070,$0.02M
Fantasy Island,2020),PG-13,109," Action, Adventure, Fantasy            ",4.9,0,Jeff Wadlow,"['Michael Peña, ', 'Maggie Q, ', 'Lucy Hale, ', 'Austin Stowell', '']",38039,0
Valentine,2001),R,96," Horror, Mystery, Thriller            ",4.9,0,Jamie Blanks,"['Denise Richards, ', 'David Boreanaz, ', 'Marley Shelton, ', 'Jessica Capshaw', '']",25765,$20.38M
The Titan,2018),TV-MA,97," Drama, Mystery, Romance            ",4.8,0,Lennart Ruff,"['Sam Worthington, ', 'Taylor Schilling, ', 'Tom Wilkinson, ', 'Agyness Deyn', '']",28540,0
The Forest,I) (2016),PG-13,93," Horror, Mystery, Thriller            ",4.8,0,Jason Zada,"['Natalie Dormer, ', 'Eoin Macken, ', 'Stephanie Vogt, ', 'Osamu Tanpopo', '']",40256,$26.58M
The Unborn,2009),PG-13,88," Drama, Horror, Mystery            ",4.8,0,David S. Goyer,"['Odette Annable, ', 'Gary Oldman, ', 'Cam Gigandet, ', 'Meagan Good', '']",49580,$42.67M
DOA: Dead or Alive,2006),PG-13,87," Action, Adventure, Mystery            ",4.8,0,Corey Yuen,"['Jaime Pressly, ', 'Devon Aoki, ', 'Sarah Carter, ', 'Holly Valance', '']",43163,$0.48M
Friday the 13th: A New Beginning,1985),R,92," Horror, Mystery, Thriller            ",4.8,0,Danny Steinmann,"['Melanie Kinnaman, ', 'John Shepherd, ', 'Anthony Barrile, ', 'Suzanne Bateman', '']",34319,$21.93M
Zoolander 2,2016),PG-13,101," Action, Adventure, Comedy            ",4.7,0,Ben Stiller,"['Ben Stiller, ', 'Owen Wilson, ', 'Penélope Cruz, ', 'Will Ferrell', '']",65274,$28.85M
I Still Know What You Did Last Summer,1998),R,100," Horror, Mystery            ",4.7,0,Danny Cannon,"['Jennifer Love Hewitt, ', 'Freddie Prinze Jr., ', 'Brandy Norwood, ', 'Mekhi Phifer', '']",69120,$40.00M
Paranormal Activity: The Ghost Dimension,2015),R,88," Horror, Mystery            ",4.6,0,Gregory Plotkin,"['Chris J. Murray, ', 'Brit Shaw, ', 'Ivy George, ', 'Dan Gill', '']",25264,$18.30M
Paranormal Activity 4,2012),R,88," Horror, Mystery            ",4.6,0,"Henry Joost, ","['    Stars:', 'Stephen Dunham, ', 'Katie Featherston, ', 'Matt Shively, ', 'Brendon Eggertsen']",62558,$53.92M
Psycho,1998),R,105," Horror, Mystery, Thriller            ",4.6,0,Gus Van Sant,"['Vince Vaughn, ', 'Anne Heche, ', 'Julianne Moore, ', 'Viggo Mortensen', '']",46013,$21.46M
Ouija,II) (2014,PG-13,89," Horror, Mystery, Thriller            ",4.5,0,Stiles White,"['Olivia Cooke, ', 'Ana Coto, ', 'Daren Kagasoff, ', 'Bianca A. Santos', '']",48829,$50.86M
Rings,2017),PG-13,102," Drama, Horror, Mystery            ",4.5,0,F. Javier Gutiérrez,"['Matilda Anna Ingrid Lutz, ', 'Alex Roe, ', 'Johnny Galecki, ', ""Vincent D'Onofrio"", '']",38003,$27.78M
Basic Instinct 2,2006),R,114," Drama, Mystery, Thriller            ",4.4,0,Michael Caton-Jones,"['Sharon Stone, ', 'David Morrissey, ', 'David Thewlis, ', 'Stan Collymore', '']",37542,$5.97M
Boogeyman,2005),PG-13,89," Drama, Horror, Mystery            ",4.2,0,Stephen Kay,"['Barry Watson, ', 'Emily Deschanel, ', 'Lucy Lawless, ', 'Skye McCole Bartusiak', '']",29836,$46.75M
One Missed Call,2008),PG-13,87," Horror, Mystery            ",4.0,0,Eric Valette,"['Edward Burns, ', 'Shannyn Sossamon, ', 'Ana Claudia Talancón, ', 'Ray Wise', '']",30979,$26.88M
Book of Shadows: Blair Witch 2,2000),R,90," Adventure, Fantasy, Horror            ",4.0,0,Joe Berlinger,"['Jeffrey Donovan, ', 'Stephen Barker Turner, ', 'Erica Leerhsen, ', 'Kurt Loder', '']",35978,$26.44M
Escape Plan 2: Hades,2018),R,96," Action, Crime, Mystery            ",3.9,0,Steven C. Miller,"['Sylvester Stallone, ', 'Dave Bautista, ', 'Xiaoming Huang, ', 'Jesse Metcalfe', '']",28577,0
Prom Night,I) (2008),PG-13,88," Horror, Mystery            ",3.9,0,Nelson McCormick,"['Brittany Snow, ', 'Scott Porter, ', 'Jessica Stroup, ', 'Dana Davis', '']",34216,$43.87M
Holmes & Watson,2018),PG-13,90," Comedy, Crime, Mystery            ",3.8,0,Etan Cohen,"['Will Ferrell, ', 'John C. Reilly, ', 'Ralph Fiennes, ', 'Rebecca Hall', '']",32063,$30.57M
The Wicker Man,2006),PG-13,102," Horror, Mystery, Thriller            ",3.7,0,Neil LaBute,"['Nicolas Cage, ', 'Ellen Burstyn, ', 'Leelee Sobieski, ', 'Kate Beahan', '']",64498,$23.64M
The Fog,2005),PG-13,100," Horror, Mystery            ",3.7,0,Rupert Wainwright,"['Tom Welling, ', 'Maggie Grace, ', 'Selma Blair, ', 'DeRay Davis', '']",35169,$29.51M
I Know Who Killed Me,2007),R,105," Crime, Mystery, Thriller            ",3.6,0,Chris Sivertson,"['Lindsay Lohan, ', 'Julia Ormond, ', 'Neal McDonough, ', 'Bonnie Aarons', '']",26014,$7.50M
Slender Man,2018),PG-13,93," Horror, Mystery, Thriller            ",3.2,0,Sylvain White,"['Joey King, ', 'Julia Goldani Telles, ', 'Jaz Sinclair, ', 'Annalise Basso', '']",29186,$30.57M
Code Name: K.O.Z.,2015),Not Rated,114," Crime, Mystery            ",1.9,0,Celal Çimen,"['Cem Kurtoglu, ', 'Hakan Ural, ', 'Hazim Körmükcü, ', 'Tolga Karel', '']",27198,0
